guess,av_score
toady,2.3205183585313174
toaze,2.4613390928725702
tocks,1.6233261339092873
tocky,1.8198704103671706
tocos,1.893304535637149
todde,2.2151187904967604
toeas,2.3892008639308857
toffs,1.4773218142548596
toffy,1.673866090712743
tofts,1.7658747300215982
tofus,1.6259179265658747
togae,2.4920086393088554
togas,1.9676025917926565
toged,2.1287257019438446
toges,2.165010799136069
togue,2.226781857451404
tohos,1.8228941684665227
toile,2.700215982721382
toils,2.1758099352051836
toing,2.017710583153348
toise,2.6950323974082075
toits,2.16414686825054
tokay,2.0742980561555076
toked,2.038876889848812
toker,2.321814254859611
tokes,2.075161987041037
tokos,1.7490280777537797
tolan,2.2086393088552914
tolar,2.4034557235421166
tolas,2.156803455723542
toled,2.31792656587473
toles,2.3542116630669545
tolls,2.0431965442764577
tolly,2.239740820734341
tolts,2.031533477321814
tolus,1.8915766738660906
tolyl,1.9226781857451405
toman,2.013390928725702
tombs,1.56414686825054
tomes,2.158963282937365
tomia,1.9939524838012959
tommy,1.812095032397408
tomos,1.832829373650108
tondi,1.8146868250539956
tondo,1.8665226781857451
toned,2.2989200863930885
toner,2.581857451403888
tones,2.3352051835853134
toney,2.5317494600431965
tongs,1.7995680345572354
tonka,1.8889848812095031
tonks,1.7390928725701944
tonne,2.5235421166306695
tonus,1.8725701943844493
tools,2.1680345572354214
tooms,1.9356371490280777
toons,2.1429805615550754
toots,2.1563714902807773
toped,2.140820734341253
topee,2.701511879049676
topek,2.0639308855291576
toper,2.4237580993520518
topes,2.1771058315334773
tophe,2.1585313174946004
tophi,1.6250539956803456
tophs,1.6341252699784017
topis,1.8622030237580993
topoi,1.841900647948164
topos,1.8509719222462202
toppy,1.8354211663066955
toque,2.0526997840172787
torah,2.2682505399568034
toran,2.334341252699784
toras,2.2825053995680347
torcs,2.073866090712743
tores,2.479913606911447
toric,2.0872570194384448
torii,2.155939524838013
toros,2.15377969762419
torot,2.3624190064794814
torrs,2.2419006479481642
torse,2.6881209503239742
torsi,2.154643628509719
torsk,2.0505399568034557
torta,2.3071274298056155
torte,2.681641468682505
torts,2.1572354211663067
tosas,2.1161987041036716
tosed,2.2773218142548597
toses,2.313606911447084
toshy,1.967170626349892
tossy,2.193952483801296
toted,2.3252699784017277
toter,2.608207343412527
totes,2.3615550755939525
totty,2.2354211663066956
touks,1.7213822894168467
touns,1.9814254859611231
tours,2.0794816414686825
touse,2.5257019438444925
tousy,2.197840172786177
touts,1.994816414686825
touze,2.14341252699784
touzy,1.8155507559395248
towed,2.0475161987041037
towie,2.293304535637149
towns,1.747732181425486
towny,1.9442764578833693
towse,2.2920086393088552
towsy,1.9641468682505399
towts,1.761123110151188
towze,1.909719222462203
towzy,1.5818574514038877
toyed,2.146436285097192
toyer,2.4293736501079914
toyon,1.9084233261339092
toyos,1.8565874730021599
tozed,1.9658747300215982
tozes,2.002159827213823
tozie,2.2116630669546438
trabs,2.1010799136069114
trads,2.1844492440604752
tragi,2.1511879049676024
traik,2.2678185745140387
trams,2.1524838012958964
trank,2.2466522678185745
tranq,2.0742980561555076
trans,2.359827213822894
trant,2.5684665226781855
trape,2.68207343412527
traps,2.1576673866090714
trapt,2.366306695464363
trass,2.3796976241900647
trats,2.373218142548596
tratt,2.581857451403888
trave,2.5935205183585315
trayf,1.9615550755939526
trays,2.147732181425486
treck,2.127861771058315
treed,2.6107991360691143
treen,2.6989200863930884
trees,2.647084233261339
trefa,2.185745140388769
treif,2.146004319654428
treks,2.0509719222462204
trema,2.253563714902808
trems,2.103671706263499
tress,2.3308855291576673
trest,2.539524838012959
trets,2.3244060475161987
trews,2.021598272138229
treyf,1.912742980561555
treys,2.0989200863930884
triac,2.2721382289416847
tride,2.5602591792656586
trier,2.793952483801296
tries,2.5473002159827214
triff,1.7498920086393088
trigo,2.054427645788337
trigs,2.0116630669546436
trike,2.475593952483801
trild,2.2
trill,2.352915766738661
trims,2.0038876889848813
trine,2.735637149028078
trins,2.211231101511879
triol,2.3377969762419006
trior,2.467818574514039
trios,2.2211663066954643
trips,2.0090712742980563
tripy,2.2056155507559394
trist,2.4397408207343414
troad,2.305831533477322
troak,2.2289416846652266
troat,2.550755939524838
trock,2.020302375809935
trode,2.5524838012958964
trods,2.0280777537796975
trogs,2.0038876889848813
trois,2.224622030237581
troke,2.467818574514039
tromp,1.8958963282937364
trona,2.3533477321814256
tronc,2.1257019438444926
trone,2.7278617710583153
tronk,2.090280777537797
trons,2.203455723542117
trooz,1.9339092872570194
troth,2.2025917926565874
trots,2.2168466522678187
trows,1.9140388768898489
troys,1.9913606911447084
trued,2.341684665226782
trues,2.3779697624190064
trugo,1.885097192224622
trugs,1.8423326133909288
trull,2.183585313174946
tryer,2.4898488120950324
tryke,2.1714902807775376
tryma,1.8496760259179266
tryps,1.7049676025917926
tsade,2.3974082073434126
tsadi,1.8639308855291576
tsars,2.146436285097192
tsked,1.7879049676025918
tsuba,1.621598272138229
tsubo,1.5144708423326134
tuans,2.1257019438444926
tuart,2.4323974082073434
tuath,2.1248380129589632
tubae,2.295464362850972
tubar,2.017710583153348
tubas,1.7710583153347732
tubby,1.570194384449244
tubed,1.932181425485961
tubes,1.9684665226781857
tucks,1.4496760259179267
tufas,1.7174946004319653
tuffe,1.8280777537796977
tuffs,1.3036717062634988
tufts,1.5922246220302376
tufty,1.788768898488121
tugra,1.9032397408207344
tuile,2.5265658747300215
tuina,2.1269978401727863
tuism,1.8639308855291576
tuktu,1.479049676025918
tules,2.180561555075594
tulpa,1.7922246220302376
tulsi,1.855291576673866
tumid,1.6341252699784017
tummy,1.6384449244060475
tumps,1.4470842332613392
tumpy,1.6436285097192225
tunas,1.9641468682505399
tunds,1.650107991360691
tuned,2.125269978401728
tuner,2.408207343412527
tunes,2.1615550755939523
tungs,1.6259179265658747
tunny,2.0220302375809935
tupek,1.890280777537797
tupik,1.575377969762419
tuple,2.2168466522678187
tuque,1.8790496760259179
turds,1.794816414686825
turfs,1.6950323974082073
turfy,1.8915766738660906
turks,1.7101511879049676
turme,2.287257019438445
turms,1.7628509719222463
turns,1.970194384449244
turnt,2.1788336933045356
turps,1.7680345572354212
turrs,2.0682505399568036
tushy,1.7935205183585312
tusks,1.5438444924406047
tusky,1.740388768898488
tutee,2.7123110151187904
tutti,1.8561555075593952
tutty,2.0617710583153346
tutus,1.7252699784017278
tuxes,1.8302375809935205
tuyer,2.255723542116631
twaes,2.2254859611231104
twain,1.9624190064794815
twals,1.9144708423326133
twank,1.7762419006479482
twats,1.9028077753779697
tways,1.6773218142548596
tweel,2.293304535637149
tween,2.2285097192224623
tweep,2.0764578833693306
tweer,2.423326133909287
twerk,1.8254859611231102
twerp,1.8384449244060475
twier,2.3235421166306693
twigs,1.5412526997840172
twill,1.8825053995680345
twilt,1.9745140388768898
twink,1.627645788336933
twins,1.7408207343412527
twiny,1.937365010799136
twire,2.363282937365011
twirp,1.7386609071274297
twite,2.2786177105831533
twits,1.7542116630669546
twoer,2.315766738660907
twyer,2.019438444924406
tyees,2.2548596112311015
tyers,2.0168466522678186
tyiyn,1.6587473002159827
tykes,1.7434125269978402
tyler,2.2691144708423328
tymps,1.2889848812095033
tynde,2.016414686825054
tyned,1.967170626349892
tynes,2.0034557235421167
typal,1.7645788336933046
typed,1.8090712742980561
types,1.8453563714902808
typey,2.041900647948164
typic,1.4526997840172786
typos,1.5192224622030237
typps,1.3071274298056155
typto,1.5654427645788338
tyran,2.0025917926565873
tyred,2.111879049676026
tyres,2.1481641468682504
tyros,1.8220302375809936
tythe,2.011231101511879
tzars,1.8825053995680345
udals,1.7788336933045357
udons,1.5974082073434126
ugali,1.7326133909287258
ugged,1.5460043196544277
uhlan,1.7740820734341252
uhuru,1.5451403887688986
ukase,2.2168466522678187
ulama,1.9727861771058315
ulans,2.0302375809935205
ulema,1.9239740820734341
ulmin,1.626781857451404
ulnad,1.8323974082073433
ulnae,2.3930885529157666
ulnar,2.1153347732181427
ulnas,1.868682505399568
ulpan,1.7624190064794816
ulvas,1.6177105831533478
ulyie,2.123110151187905
ulzie,1.942548596112311
umami,1.5218142548596112
umbel,1.6976241900647948
umber,1.827645788336933
umble,1.7943844492440604
umbos,1.2548596112311015
umbre,1.8673866090712743
umiac,1.6505399568034558
umiak,1.6151187904967603
umiaq,1.4427645788336934
ummah,1.3861771058315335
ummas,1.4004319654427646
ummed,1.5615550755939525
umped,1.5796976241900649
umphs,1.073002159827214
umpie,1.8254859611231102
umpty,1.4898488120950324
umrah,1.7071274298056156
umras,1.7213822894168467
unais,1.9105831533477322
unapt,1.8958963282937364
unarm,1.8544276457883369
unary,2.1840172786177106
unaus,1.7628509719222463
unbag,1.4017278617710582
unban,1.586609071274298
unbar,1.7814254859611232
unbed,1.6958963282937365
unbid,1.3809935205183586
unbox,1.1308855291576674
uncap,1.511879049676026
unces,1.8095032397408208
uncia,1.6444924406047516
uncos,1.4833693304535638
uncoy,1.679913606911447
uncus,1.3468682505399567
undam,1.4617710583153347
undee,2.3166306695464365
undos,1.4660907127429805
undug,1.1965442764578833
uneth,1.8397408207343413
unfix,1.0885529157667386
ungag,1.424622030237581
unget,1.9637149028077754
ungod,1.3926565874730021
ungot,1.6375809935205183
ungum,1.1593952483801295
unhat,1.7503239740820735
unhip,1.323974082073434
unica,1.8207343412526997
units,1.7542116630669546
unjam,1.2514038876889848
unked,1.6289416846652267
unket,1.873866090712743
unkid,1.3140388768898488
unlaw,1.5473002159827214
unlay,1.9434125269978402
unled,1.9079913606911447
unlet,2.1529157667386607
unlid,1.5930885529157668
unman,1.6034557235421167
unmew,1.5494600431965442
unmix,1.158963282937365
unpay,1.766306695464363
unpeg,1.6341252699784017
unpen,1.8190064794816414
unpin,1.5041036717062635
unred,2.033693304535637
unrid,1.7187904967602592
unrig,1.6220302375809936
unrip,1.6548596112311016
unsaw,1.506695464362851
unsay,1.9028077753779697
unsee,2.428077753779698
unsew,1.7041036717062634
unsex,1.6285097192224622
unsod,1.5412526997840172
untax,1.479049676025918
untin,1.6885529157667387
unwet,1.8825053995680345
unwit,1.5676025917926566
unwon,1.3995680345572354
upbow,1.0958963282937364
upbye,1.597840172786177
updos,1.3555075593952484
updry,1.6401727861771058
upend,1.6937365010799137
upjet,1.679913606911447
uplay,1.832829373650108
upled,1.7974082073434126
uplit,1.7274298056155508
upped,1.6203023758099353
upran,1.8138228941684664
uprun,1.548596112311015
upsee,2.3174946004319654
upsey,1.98963282937365
uptak,1.5304535637149028
upter,2.0876889848812095
uptie,2.0505399568034557
uraei,2.4958963282937363
urali,2.18488120950324
uraos,2.1788336933045356
urare,2.7913606911447086
urari,2.2578833693304534
urase,2.7131749460043197
urate,2.706695464362851
urbex,1.736501079913607
urbia,1.8466522678185746
urdee,2.5961123110151187
ureal,2.375377969762419
ureas,2.258747300215983
uredo,1.9874730021598273
ureic,2.063498920086393
urena,2.2699784017278617
urent,2.3287257019438443
urged,1.9982721382289417
urger,2.281209503239741
urges,2.0345572354211665
urial,2.2755939524838014
urite,2.558099352051836
urman,1.8829373650107992
urnal,2.1239740820734343
urned,2.1684665226781856
urped,2.01036717062635
ursae,2.5101511879049676
ursid,1.8319654427645788
urson,1.9088552915766739
urubu,1.4924406047516199
urvas,1.7563714902807774
users,1.9066954643628509
usnea,2.0431965442764577
usque,1.6107991360691145
usure,2.161987041036717
usury,1.8341252699784016
uteri,1.9714902807775379
uveal,1.860475161987041
uveas,1.7438444924406047
uvula,1.5110151187904968
vacua,1.714902807775378
vaded,1.9740820734341253
vades,2.01036717062635
vagal,1.8924406047516198
vagus,1.510583153347732
vails,1.9840172786177106
vaire,2.581425485961123
vairs,2.0570194384449243
vairy,2.253563714902808
vakas,1.6859611231101512
vakil,1.685097192224622
vales,2.1624190064794817
valis,1.8475161987041038
valse,2.370626349892009
vamps,1.4289416846652268
vampy,1.62548596112311
vanda,1.7818574514038876
vaned,2.1071274298056157
vanes,2.14341252699784
vangs,1.6077753779697623
vants,1.8207343412526997
vaped,1.9490280777537796
vaper,2.231965442764579
vapes,1.9853131749460042
varan,2.142548596112311
varas,2.0907127429805614
vardy,1.9732181425485962
varec,2.2103671706263497
vares,2.288120950323974
varia,2.123110151187905
varix,1.6980561555075595
varna,2.1019438444924408
varus,1.8254859611231102
varve,2.185745140388769
vasal,2.041036717062635
vases,2.1218142548596113
vasts,1.7991360691144709
vasty,1.9956803455723542
vatic,1.7771058315334773
vatus,1.7071274298056156
vauch,1.7053995680345573
vaute,2.3274298056155507
vauts,1.803023758099352
vawte,2.093736501079914
vaxes,1.812095032397408
veale,2.6669546436285096
veals,2.142548596112311
vealy,2.3390928725701943
veena,2.218574514038877
veeps,1.8665226781857451
veers,2.1667386609071273
veery,2.363282937365011
vegas,1.785745140388769
veges,1.9831533477321814
vegie,2.192656587473002
vegos,1.6570194384449244
vehme,1.9481641468682505
veils,1.9939524838012959
veily,2.190496760259179
veins,1.9688984881209504
veiny,2.1654427645788337
velar,2.221598272138229
velds,1.6609071274298055
veldt,1.869546436285097
veles,2.172354211663067
vells,1.8613390928725702
velum,1.5766738660907127
venae,2.480345572354212
venal,2.0725701943844492
vends,1.6419006479481641
vendu,1.5421166306695464
veney,2.349892008639309
venge,2.1421166306695465
venin,1.890280777537797
vents,1.830669546436285
venus,1.6907127429805615
verbs,1.7032397408207343
verra,2.2099352051835854
verry,2.25658747300216
verst,2.190496760259179
verts,1.975377969762419
vertu,1.8755939524838012
vespa,1.7434125269978402
vesta,1.958963282937365
vests,1.8090712742980561
vetch,1.7593952483801296
vexed,1.785745140388769
vexer,2.068682505399568
vexes,1.8220302375809936
vexil,1.6237580993520517
vezir,1.7520518358531318
vials,1.931317494600432
viand,1.8699784017278618
vibes,1.7490280777537797
vibex,1.473866090712743
vibey,1.945572354211663
viced,1.7900647948164148
vices,1.8263498920086394
vichy,1.4799136069114471
viers,1.9555075593952485
views,1.568034557235421
viewy,1.7645788336933046
vifda,1.3339092872570195
viffs,1.0842332613390928
vigas,1.57451403887689
vigia,1.6069114470842332
vilde,1.9740820734341253
viler,2.2077753779697624
villi,1.641036717062635
vills,1.650107991360691
vimen,1.8177105831533478
vinal,1.8613390928725702
vinas,1.7447084233261339
vinca,1.6859611231101512
vined,1.9058315334773217
viner,2.188768898488121
vines,1.9421166306695465
vinew,1.742548596112311
vinic,1.5494600431965442
vinos,1.6159827213822895
vints,1.6194384449244061
viold,1.7386609071274297
viols,1.7749460043196543
vired,2.0505399568034557
vireo,2.1295896328293735
vires,2.0868250539956805
virga,1.7010799136069115
virge,2.075593952483801
virid,1.7356371490280778
virls,1.7758099352051835
virtu,1.6643628509719222
visas,1.723110151187905
vised,1.8842332613390929
vises,1.9205183585313175
visie,2.130021598272138
visne,2.108855291576674
vison,1.64622030237581
visto,1.6406047516198705
vitae,2.295464362850972
vitas,1.7710583153347732
vitex,1.693304535637149
vitro,1.7732181425485962
vitta,1.7956803455723542
vivas,1.4937365010799135
vivat,1.702375809935205
vivda,1.3295896328293737
viver,1.9377969762419007
vives,1.6911447084233262
vizir,1.5408207343412528
vizor,1.5295896328293737
vleis,1.8781857451403887
vlies,2.093304535637149
vlogs,1.5498920086393089
voars,2.08207343412527
vocab,1.5334773218142548
voces,1.9041036717062636
voddy,1.5719222462203024
vodou,1.4609071274298056
vodun,1.4760259179265658
voema,1.8777537796976242
vogie,2.0591792656587473
voids,1.6600431965442766
voile,2.3848812095032397
voips,1.6332613390928725
volae,2.365874730021598
volar,2.088120950323974
voled,2.0025917926565873
voles,2.038876889848812
volet,2.2475161987041035
volks,1.4427645788336934
volta,1.8660907127429807
volte,2.2406047516198706
volti,1.7071274298056156
volts,1.7161987041036717
volva,1.5619870410367171
volve,1.9365010799136069
vomer,2.090280777537797
voted,2.0099352051835853
votes,2.04622030237581
vouge,1.990928725701944
voulu,1.5913606911447085
vowed,1.732181425485961
vower,2.0151187904967602
voxel,1.805183585313175
vozhd,1.1075593952483802
vraic,1.9879049676025917
vrils,1.9209503239740822
vroom,1.765010799136069
vrous,1.7615550755939524
vrouw,1.5619870410367171
vrows,1.5987041036717062
vuggs,1.1403887688984882
vuggy,1.3369330453563715
vughs,1.1330453563714902
vughy,1.3295896328293737
vulgo,1.372354211663067
vulns,1.529157667386609
vulva,1.3883369330453563
vutty,1.7464362850971922
waacs,2.091576673866091
wacke,2.0099352051835853
wacko,1.52829373650108
wacks,1.4855291576673866
wadds,1.5529157667386608
waddy,1.7494600431965444
waded,2.0280777537796975
wader,2.311015118790497
wades,2.0643628509719223
wadge,2.0531317494600434
wadis,1.7494600431965444
wadts,1.741684665226782
waffs,1.339524838012959
wafts,1.6280777537796975
waged,1.990928725701944
wages,2.0272138228941685
wagga,1.6414686825053997
wagyu,1.3792656587473002
wahoo,1.7278617710583153
waide,2.361987041036717
waifs,1.7377969762419005
waift,1.9464362850971921
wails,2.0380129589632827
wains,2.012958963282937
wairs,2.1110151187904966
waite,2.550755939524838
waits,2.026349892008639
wakas,1.7399568034557236
waked,1.9010799136069114
waken,1.9892008639308856
waker,2.1840172786177106
wakes,1.937365010799136
wakfs,1.326133909287257
waldo,1.747732181425486
walds,1.7049676025917926
waled,2.180129589632829
waler,2.4630669546436286
wales,2.216414686825054
walie,2.425917926565875
walis,1.9015118790496761
walks,1.6203023758099353
walla,2.055291576673866
walls,1.9053995680345572
wally,2.1019438444924408
walty,2.090280777537797
wamed,1.9848812095032398
wames,2.021166306695464
wamus,1.5585313174946005
wands,1.6859611231101512
waned,2.161123110151188
wanes,2.1974082073434125
waney,2.393952483801296
wangs,1.6617710583153347
wanks,1.6012958963282937
wanky,1.797840172786177
wanle,2.4107991360691146
wanly,2.082937365010799
wanna,2.011231101511879
wants,1.874730021598272
wanty,2.0712742980561556
wanze,2.023326133909287
waqfs,1.2419006479481642
warbs,1.7473002159827213
warby,1.9438444924406046
wards,1.830669546436285
wared,2.305831533477322
wares,2.3421166306695462
warez,2.062634989200864
warks,1.7460043196544277
warms,1.7987041036717062
warns,2.006047516198704
warps,1.8038876889848812
warre,2.6285097192224622
warst,2.2345572354211662
warts,2.019438444924406
wases,2.1758099352051836
washy,1.8293736501079914
wasms,1.6323974082073434
wasps,1.6375809935205183
waspy,1.8341252699784016
wasts,1.8531317494600432
watap,1.926133909287257
watts,1.9010799136069114
wauff,1.3822894168466522
waugh,1.6298056155507559
wauks,1.583585313174946
waulk,1.7555075593952483
wauls,1.868682505399568
waurs,1.9416846652267818
waved,1.9101511879049675
waves,1.9464362850971921
wavey,2.1429805615550754
wawas,1.7485961123110152
wawes,1.9460043196544277
wawls,1.6349892008639308
waxed,1.829805615550756
waxer,2.112742980561555
waxes,1.8660907127429807
wayed,2.0086393088552916
wazir,1.7961123110151187
wazoo,1.5809935205183585
weald,2.1602591792656587
weals,2.1965442764578835
weamb,1.790928725701944
weans,2.1714902807775376
wears,2.269546436285097
webby,1.6159827213822895
weber,2.260907127429806
wecht,1.7572354211663066
wedel,2.190928725701944
wedgy,1.7352051835853133
weeds,1.9473002159827213
weeke,2.3870410367170627
weeks,1.862634989200864
weels,2.147732181425486
weems,1.9153347732181425
weens,2.1226781857451402
weeny,2.3192224622030237
weeps,1.9205183585313175
weepy,2.117062634989201
weest,2.3511879049676025
weete,2.660475161987041
weets,2.136069114470842
wefte,2.1624190064794817
wefts,1.638012958963283
weids,1.8475161987041038
weils,2.0479481641468684
weirs,2.120950323974082
weise,2.567170626349892
weize,2.18488120950324
wekas,1.7498920086393088
welds,1.714902807775378
welke,2.154643628509719
welks,1.6302375809935206
welkt,1.8388768898488121
wells,1.9153347732181425
welly,2.111879049676026
welts,1.903671706263499
wembs,1.4362850971922245
wends,1.6958963282937365
wenge,2.196112311015119
wenny,2.067818574514039
wents,1.8846652267818575
weros,2.025917926565875
wersh,2.021598272138229
wests,1.8630669546436285
wetas,2.036285097192225
wetly,2.1192224622030236
wexed,1.8397408207343413
wexes,1.876025917926566
whamo,1.6298056155507559
whams,1.5870410367170626
whang,1.6613390928725702
whaps,1.5922246220302376
whare,2.4168466522678185
whata,1.9576673866090712
whats,1.8077753779697625
whaup,1.5676025917926566
whaur,1.9144708423326133
wheal,2.000863930885529
whear,2.1308855291576676
wheen,2.133477321814255
wheep,1.9814254859611231
wheft,1.679049676025918
whelk,1.657451403887689
whelm,1.6375809935205183
whens,1.745572354211663
whets,1.758963282937365
whews,1.4561555075593953
wheys,1.5334773218142548
whids,1.4704103671706263
whift,1.5792656587473002
whigs,1.44622030237581
whilk,1.5576673866090713
whims,1.4384449244060475
whins,1.6457883369330453
whios,1.6557235421166308
whips,1.4436285097192225
whipt,1.652267818574514
whirr,1.9904967602591792
whirs,1.7438444924406047
whish,1.651403887688985
whiss,1.665658747300216
whist,1.8742980561555076
whits,1.6591792656587474
whity,1.8557235421166307
whizz,1.0038876889848811
whomp,1.3304535637149029
whoof,1.4617710583153347
whoot,1.8565874730021599
whops,1.43585313174946
whore,2.260475161987041
whorl,1.8526997840172785
whort,1.9447084233261338
whoso,1.7006479481641468
whows,1.348596112311015
whump,1.1688984881209503
whups,1.2742980561555075
whyda,1.3161987041036718
wicca,1.6241900647948164
wicks,1.2842332613390928
wicky,1.4807775377969763
widdy,1.5481641468682505
wides,1.8630669546436285
wiels,1.9365010799136069
wifed,1.7131749460043197
wifes,1.7494600431965444
wifey,1.9460043196544277
wifie,1.958963282937365
wifty,1.6233261339092873
wigan,1.6803455723542116
wigga,1.4401727861771059
wiggy,1.4868250539956804
wikis,1.4211663066954643
wilco,1.6518358531317494
wilds,1.503671706263499
wiled,1.9788336933045356
wiles,2.0151187904967602
wilga,1.6293736501079914
wilis,1.7002159827213823
wilja,1.4475161987041036
wills,1.7041036717062634
wilts,1.6924406047516198
wimps,1.2816414686825055
winds,1.4846652267818574
wined,1.9598272138228943
wines,1.9961123110151189
winey,2.192656587473002
winge,1.9848812095032398
wings,1.460475161987041
wingy,1.6570194384449244
winks,1.4
winna,1.8099352051835853
winns,1.6600431965442766
winos,1.6699784017278618
winze,1.8220302375809936
wiped,1.8017278617710584
wiper,2.0846652267818575
wipes,1.838012958963283
wired,2.104535637149028
wirer,2.3874730021598274
wires,2.140820734341253
wirra,2.0526997840172787
wised,1.9382289416846652
wises,1.9745140388768898
wisha,1.5814254859611232
wisht,1.6401727861771058
wisps,1.4362850971922245
wists,1.6518358531317494
witan,1.876889848812095
wited,1.9861771058315334
wites,2.0224622030237582
withe,2.0038876889848813
withs,1.4794816414686824
withy,1.676025917926566
wived,1.708855291576674
wiver,1.991792656587473
wives,1.7451403887688985
wizen,1.714902807775378
wizes,1.6630669546436285
woads,1.862634989200864
woald,2.026781857451404
wocks,1.361987041036717
wodge,1.9295896328293736
woful,1.4812095032397408
wojus,1.267818574514039
woker,2.060475161987041
wokka,1.3676025917926566
wolds,1.5814254859611232
wolfs,1.4816414686825055
wolly,1.9784017278617712
wolve,1.9904967602591792
wombs,1.3028077753779697
womby,1.4993520518358532
womyn,1.4012958963282938
wonga,1.688120950323974
wongi,1.529157667386609
wonks,1.4777537796976241
wonky,1.6742980561555076
wonts,1.7511879049676027
woods,1.7062634989200864
wooed,2.1814254859611233
woofs,1.6064794816414687
woofy,1.803023758099352
woold,1.8704103671706263
wools,1.9066954643628509
woons,1.8816414686825054
woops,1.6794816414686824
woopy,1.876025917926566
woose,2.425917926565875
woosh,1.8872570194384448
wootz,1.6155507559395248
words,1.7071274298056156
works,1.622462203023758
worms,1.6751619870410368
wormy,1.87170626349892
worts,1.8958963282937364
wowed,1.7861771058315334
wowee,2.346868250539957
woxen,1.7943844492440604
wrang,1.9654427645788337
wraps,1.8963282937365011
wrapt,2.1049676025917927
wrast,2.326997840172786
wrate,2.6362850971922245
wrawl,1.9257019438444924
wrens,2.0496760259179267
wrick,1.7667386609071274
wried,2.2496760259179265
wrier,2.532613390928726
wries,2.2859611231101513
writs,1.9632829373650107
wroke,2.206479481641469
wroot,2.1606911447084234
wroth,1.9412526997840174
wryer,2.2285097192224623
wuddy,1.4522678185745141
wudus,1.304535637149028
wulls,1.608207343412527
wurst,1.937365010799136
wuses,1.8786177105831534
wushu,1.23585313174946
wussy,1.758963282937365
wuxia,1.4038876889848813
wyled,1.7248380129589633
wyles,1.761123110151188
wynds,1.2306695464362851
wynns,1.406047516198704
wyted,1.732181425485961
wytes,1.7684665226781857
xebec,1.7969762419006479
xenia,1.9028077753779697
xenic,1.6751619870410368
xenon,1.7935205183585312
xeric,1.8198704103671706
xerox,1.611231101511879
xerus,1.7498920086393088
xoana,2.0483801295896327
xrays,1.7468682505399569
xylan,1.4760259179265658
xylem,1.4885529157667388
xylic,1.2289416846652268
xylol,1.4120950323974082
xylyl,1.1900647948164147
xysti,1.249244060475162
xysts,1.258315334773218
yaars,2.289416846652268
yabas,1.8367170626349891
yabba,1.5892008639308854
yabby,1.63585313174946
yacca,1.855291576673866
yacka,1.6652267818574513
yacks,1.5153347732181426
yaffs,1.369330453563715
yager,2.303671706263499
yages,2.0570194384449243
yagis,1.7421166306695464
yahoo,1.7576673866090713
yaird,2.104535637149028
yakka,1.520950323974082
yakow,1.4414686825053995
yales,2.24622030237581
yamen,2.1028077753779697
yampy,1.7092872570194384
yamun,1.6401727861771058
yangs,1.6915766738660907
yanks,1.6311015118790497
yapok,1.6298056155507559
yapon,1.794816414686825
yapps,1.5308855291576673
yappy,1.7274298056155508
yarak,2.0613390928725703
yarco,2.0086393088552916
yards,1.860475161987041
yarer,2.618574514038877
yarfa,1.9105831533477322
yarks,1.7758099352051835
yarns,2.03585313174946
yarrs,2.1339092872570196
yarta,2.199136069114471
yarto,2.0920086393088555
yates,2.253563714902808
yauds,1.6980561555075595
yauld,1.8622030237580993
yaups,1.6712742980561555
yawed,1.939524838012959
yawey,2.172354211663067
yawls,1.6647948164146869
yawns,1.6397408207343414
yawny,1.8362850971922247
yawps,1.4375809935205184
ybore,2.131317494600432
yclad,1.5853131749460043
ycled,1.7827213822894168
ycond,1.5714902807775377
ydrad,1.6600431965442766
ydred,1.857451403887689
yeads,2.025917926565875
yeahs,1.9943844492440606
yealm,2.093304535637149
yeans,2.201295896328294
yeard,2.2630669546436284
years,2.2993520518358532
yecch,1.7010799136069115
yechs,1.578401727861771
yechy,1.7749460043196543
yedes,2.1041036717062633
yeeds,1.9771058315334773
yeesh,2.1580993520518357
yeggs,1.531317494600432
yelks,1.6600431965442766
yells,1.9451403887688985
yelms,1.712742980561555
yelps,1.71792656587473
yelts,1.933477321814255
yenta,2.0643628509719223
yente,2.438876889848812
yerba,1.9369330453563716
yerds,1.8704103671706263
yerks,1.785745140388769
yeses,2.2155507559395247
yesks,1.6194384449244061
yests,1.8928725701943845
yesty,2.089416846652268
yetis,1.9485961123110151
yetts,1.9408207343412527
yeuks,1.6233261339092873
yeuky,1.8198704103671706
yeven,2.0380129589632827
yeves,1.9861771058315334
yewen,2.0375809935205185
yexed,1.869546436285097
yexes,1.9058315334773217
yfere,2.206047516198704
yiked,1.7295896328293736
yikes,1.7658747300215982
yills,1.7339092872570194
yince,2.1442764578833695
yipes,1.867818574514039
yippy,1.526133909287257
yirds,1.6591792656587474
yirks,1.57451403887689
yirrs,1.9326133909287257
yirth,1.8336933045356372
yites,2.052267818574514
yitie,2.2617710583153348
ylems,1.733477321814255
ylike,2.1053995680345574
ylkes,1.7654427645788338
ymolt,1.7749460043196543
ympes,1.575377969762419
yobbo,1.3585313174946003
yobby,1.5123110151187904
yocks,1.391792656587473
yodel,2.0872570194384448
yodhs,1.4276457883369331
yodle,2.1840172786177106
yogas,1.7360691144708422
yogee,2.4578833693304536
yoghs,1.3904967602591793
yogic,1.5408207343412528
yogin,1.6704103671706263
yogis,1.618574514038877
yoick,1.7360691144708422
yojan,1.6146868250539956
yoked,1.8073434125269978
yokel,1.9602591792656587
